"","start","stop","home_goal","away_goal","Petr Cech","Nacho Monreal","Sead Kolasinac","Rob Holding","Granit Xhaka","Mohamed Elneny","Alex Oxlade","Héctor Bellerín","Alexandre Lacazette","Danny Welbeck","Mesut Özil","Olivier Giroud","Aaron Ramsey","Theo Walcott","Kasper Schmeichel","Harry Maguire","Wes Morgan","Christian Fuchs","Danny Simpson","Wilfred Ndidi","Matty James","Marc Albrighton","Riyad Mahrez","Jamie Vardy","Shinji Okazaki","Kelechi Iheanacho","Demarai Gray","Daniel Amartey","David de Gea","Phil Jones","Eric Bailly","Daley Blind","Antonio Valencia","Henrikh Mkhitaryan","Paul Pogba","Nemanja Matic","Romelu Lukaku","Marcus Rashford","Juan Mata","Jesse Lingard","Anthony Martial","Marouane Fellaini","Joe Hart","Angelo Ogbonna","Winston Reid","Arthur Masuaku","Pablo Zabaleta","Edimilson Fernandes","Pedro Obiang","Mark Noble","Javier Hernández","Marko Arnautovic","André Ayew","Aaron Cresswell","Diafra Sakho","Declan Rice","Jack Butland","Ryan Shawcross","Geoff Cameron","Kurt Zouma","Joe Allen","Darren Fletcher","Erik Pieters","Mame Biram Diouf","Eric Maxim Choupo","Jesé","Xherdan Shaqiri","Bruno Martins Indi","Ramadan Sobhi","Saido Berahino","Shkodran Mustafi","Alex Iwobi","Hugo Lloris","Jan Vertonghen","Toby Alderweireld","Ben Davies","Kieran Trippier","Victor Wanyama","Mousa Dembélé","Eric Dier","Harry Kane","Dele Alli","Christian Eriksen","Moussa Sissoko","Vincent Janssen","Son Heung","Thibaut Courtois","Andreas Christensen","Antonio Rüdiger","César Azpilicueta","N'Golo Kanté","Tiemoué Bakayoko","David Luiz","Marcos Alonso","Victor Moses","Morata","Willian","Michy Batshuayi","Pedro","Ederson","John Stones","Nicolás Otamendi","Vincent Kompany","Fernandinho","Kevin De Bruyne","David Silva","Leroy Sané","Kyle Walker","Gabriel Jesus","Sergio Agüero","Danilo","Bernardo Silva","Raheem Sterling","Jordan Pickford","Ashley Williams","Phil Jagielka","Michael Keane","Morgan Schneiderlin","Tom Davies","Idrissa Gueye","Leighton Baines","Mason Holgate","Wayne Rooney","Dominic Calvert","Davy Klaassen","Gylfi Sigurdsson","Muhamed Besic","Islam Slimani","Andy King","Davinson Sánchez","Harry Winks","Tom Heaton","Ben Mee","James Tarkowski","Stephen Ward","Matthew Lowton","Steven Defour","Jack Cork","Robbie Brady","Johann Gudmundsson","Sam Vokes","Scott Arfield","Ashley Westwood","Chris Wood","Ashley Barnes","Kevin Wimmer","Matteo Darmian","Ander Herrera","Lukasz Fabianski","Alfie Mawson","Federico Fernández","Martin Olsson","Kyle Naughton","Jordan Ayew","Samuel Clucas","Leroy Fer","Tom Carroll","Renato Sanches","Tammy Abraham","Luciano Narsingh","Wilfried Bony","Robert Elliot","Ciaran Clark","Jamaal Lascelles","Jesús Gámez","Javier Manquillo","Ayoze Pérez","Isaac Hayden","Mikel Merino","Joselu","Jacob Murphy","Matt Ritchie","Mohamed Diamé","Dwight Gayle","Christian Atsu","James Collins","José Fonte","Cheikhou Kouyaté","Andy Carroll","Michail Antonio","Jonas Lössl","Christopher Schindler","Mathias Jørgensen","Chris Löwe","Tommy Smith","Tom Ince","Philip Billing","Aaron Mooy","Steve Mounie","Rajiv van La Parra","Elias Kachunga","Scott Malone","Laurent Depoitre","Abdelhamid Sabiri","Asmir Begovic","Nathan Aké","Simon Francis","Charlie Daniels","Adam Smith","Andrew Surman","Harry Arter","Marc Pugh","Ryan Fraser","Jermain Defoe","Joshua King","Jordon Ibe","Benik Afobe","Dan Gosling","Mathew Ryan","Lewis Dunk","Shane Duffy","Markus Suttner","Liam Rosenior","Davy Pröpper","Dale Stephens","Solly March","Anthony Knockaert","Tomer Hemed","Pascal Gross","José Izquierdo","Glenn Murray","Ben Chilwell","Simon Mignolet","Dejan Lovren","Joël Matip","Alberto Moreno","Joe Gomez","Jordan Henderson","Georginio Wijnaldum","Emre Can","Roberto Firmino","Philippe Coutinho","Mohamed Salah","James Milner","Daniel Sturridge","Bruno","Jamie Murphy","Chancel Mbemba","DeAndre Yedlin","Jonjo Shelvey","Laurent Koscielny","Alexis Sánchez","Ainsley Maitland","Ben Foster","Ahmed Hegazi","Jonny Evans","Craig Dawson","Gareth Barry","Jake Livermore","Grzegorz Krychowiak","Kieran Gibbs","Allan Nyom","Hal Robson","Jay Rodriguez","James Morrison","Matthew Phillips","Salomón Rondón","Gary Cahill","Cesc Fàbregas","Eden Hazard","Fabian Delph","Ilkay Gündogan","Sadio Mané","Dominic Solanke","Heurelho Gomes","Christian Kabasele","Miguel Britos","Adrian Mariappa","Abdoulaye Doucouré","Tom Cleverley","José Holebas","Kiko","Andre Gray","Richarlison","Roberto Pereyra","André Carrillo","Troy Deeney","Capoue","Per Mertesacker","Fraser Forster","Virgil van Dijk","Maya Yoshida","Ryan Bertrand","Cédric Soares","Mario Lemina","Oriol Romeu","Nathan mond","Dusan Tadic","Shane Long","Manolo Gabbiadini","Steven Davis","Sofiane Boufal","Charlie Austin","Florian Lejeune","Vicente Iborra","Boaz Myhill","Nacer Chadli","Gareth McAuley","James McClean","Manuel Lanzini","Gaëtan Bong","Ezequiel Schelotto","Isaiah Brown","Serge Aurier","Fernando Llorente","Marko Grujic","Steve Cook","Lewis Cook","Junior Stanislas","Callum Wilson","Davide Zappacosta","Danny Drinkwater","Jonjoe Kenny","Kevin Mirallas","Aaron Lennon","Oumar Niasse","Beni Baningime","Nick Pope","Jeff Hendrick","Chris Smalling","Victor Lindelöf","Ashley Young","Zlatan Ibrahimovic","Rolando Aarons","Aleksandar Mitrovic","Marvin Zeegelaar","Will Hughes","Lee Grant","Peter Crouch","Ragnar Klavan","Adam Lallana","Daniel Williams","Jonathan Hogg","Collin Quaner","Eliaquim Mangala","Sam Field","Claudio Yacob","Karl Darlow","Charlie Adam","Adrián","Leonardo Ulloa","Marcos Rojo","Florent Hadergjonaj","Dean Whitehead","Ethan Ampadu","Jack Wilshere","Phil Foden","Danny Rose","Erik Lamela","Andy Robertson","Danny Ings","Cuco Martina","Sandro Ramírez","Ademola Lookman","Roque Mesa","Nathan Dyer","Trent Alexander","Wayne Routledge","Oliver McBurnie","Paul Dummett","Julian Speroni","Scott Dann","James Tomkins","Jeff Schlupp","Martin Kelly","Luka Milivojevic","Yohan Cabaye","Ruben Loftus","Andros Townsend","Wilfried Zaha","Christian Benteke","Timothy Fosu","James McArthur","Bakary Sako","Calum Chambers","Francis Coquelin","Luke Shaw","Alex McCarthy","Wesley Hoedt","Sam McQueen","Jack Stephens","Pierre","James Ward","Chris Brunt","Yannick Bolasie","Nikola Vlasic","James McCarthy","Axel Tuanzebe","Yaya Touré","Molla Wagué","Daryl Janmaat","Ben Watson","Jerome Sinclair","Scott McTominay","Josh Tymon","Moritz Bauer","Stephen Ireland","Oleksandr Zinchenko","Brahim Díaz","Michael Obafemi","Michel Vorm","Mike van der Hoorn","Ki Sung","Loris Karius","Terence Kongolo","David Ospina","Cenk Tosun","Orestis Karnezis","Sebastian Prödl","Gerard Deulofeu","Aymeric Laporte","Aleksandar Dragovic","Adrien Silva","Fousseni Diabate","Guido Carrillo","Stefano Okaka","Martin Dubravka","Kenedy","Emerson Palmieri","Wayne Hennessey","Patrick van Aanholt","Aaron Wan","Alexander Sorloth","Jairo Riedewald","Lee Chung","Konstantinos Stafylidis","Badou N'Diaye","Wilfredo Caballero","Callum Hudson","João Mário","Patrice Evra","Josh Cullen","Lucas Moura","Beram Kayal","Lys Mousset","Ben Hamer","Harvey Barnes","Hamza Choudhury","Jan Bednarek","Craig Cathcart","Mamadou Sakho","Joel Ward","Seamus Coleman","Ramiro Funes Mori","Nathaniel Clyne","Connor Roberts"
"1",0,67,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",67,72,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",72,75,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",75,82,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",82,88,2,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",88,96,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0,67,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
